add-none-m, 48, 1000, 1, 1743818706, 36329
add-none-s, 48, 1000, 1, 10526407030, 219300
add-none-m, 48, 1000, 16, 239086201, 4980
add-none-s, 48, 1000, 16, 434860083, 9059
