list-none-m,1,1000,1,3000,11319556,11319,191273
list-none-m,2,1000,1,6000,8123699,4061,391991
list-none-m,4,1000,1,12000,28311030,7077,42207171
list-none-m,8,1000,1,24000,267492376,33436,1219926880
list-none-m,16,1000,1,48000,616397346,38524,7204715126
list-none-m,32,1000,1,96000,5312659437,166020,94021502423
list-none-m,48,1000,1,144000,8955826822,186579,227663516243
